"Name: Green"
"ID: 34007900"
"Ice Out Date","Source"
"2007-04-11","MNDNR-SCO"
"2008-04-30","MNDNR-SCO"
"2009-04-19","MNDNR-SCO"
"2010-04-02","MNDNR-SCO"
"2011-04-19","MNDNR-SCO"
"2012-03-20","MNDNR-SCO"
"2013-05-08","MNDNR-SCO"
"2014-04-28","MNDNR-SCO"
"2015-04-10","MNDNR-SCO"
"2016-03-22","MNDNR-SCO"
"2017-03-22","MNDNR-SCO"
"2018-05-03","MNDNR-SCO"
"2019-04-23","MNDNR-SCO"
"2020-04-08","MNDNR-SCO"
"2021-04-05","MNDNR-SCO"
"2022-04-22","MNDNR-SCO"
