"Name: Long"
"ID: 29016100"
"Ice Out Date","Source"
"1988-04-19","MNPCA"
"1989-05-02","MNPCA"
"1990-04-24","MNPCA"
"1991-04-21","MNPCA"
"1992-04-22","MNPCA"
"1993-04-22","MNPCA"
"1994-04-19","MNPCA"
"1995-05-01","MNPCA"
"1996-05-10","MNPCA"
"1997-04-29","MNPCA"
"1998-04-13","MNPCA"
"1999-04-24","MNPCA"
"2000-04-12","MNPCA"
"2001-04-27","MNPCA"
"2002-04-24","MNPCA"
"2003-04-23","MNPCA"
"2004-04-19","MNPCA"
"2012-03-27","MNDNR-SCO"
"2015-04-09","MNDNR-LLMMP"
"2015-04-13","MNDNR-SCO"
"2016-04-03","MNDNR-LLMMP"
"2017-04-07","MNPCA"
"2017-04-07","MNDNR-SCO"
"2018-05-05","MNDNR-SCO"
"2019-04-26","MNPCA"
"2020-04-26","MNDNR-LLMMP"
"2020-04-26","MNPCA"
"2021-04-07","MNDNR-LLMMP"
"2021-04-07","MNDNR-SCO"
"2022-05-07","MNPCA"
"2022-05-07","MNDNR-SCO"
"2022-05-07","MNDNR-LLMMP"
