"Name: Long"
"ID: 11014200"
"Ice Out Date","Source"
"1974-04-27","MNPCA"
"1975-05-04","MNPCA"
"1976-04-12","MNPCA"
"1977-04-15","MNPCA"
"1978-04-24","MNPCA"
"1979-05-02","MNPCA"
"1980-04-22","MNPCA"
"1981-04-06","MNPCA"
"1982-04-28","MNPCA"
"1983-04-22","MNPCA"
"1984-04-18","MNPCA"
"1985-04-20","MNPCA"
"1986-04-12","MNPCA"
"1987-04-09","MNPCA"
"1988-04-21","MNPCA"
"1989-04-28","MNPCA"
"1990-04-23","MNPCA"
"1991-04-13","MNPCA"
"1992-04-20","MNPCA"
"1993-04-19","MNPCA"
"1994-04-19","MNPCA"
"1995-04-26","MNPCA"
"1996-05-05","MNPCA"
"1997-04-22","MNPCA"
"1998-04-09","MNPCA"
"1999-04-14","MNPCA"
"2000-04-04","MNPCA"
"2001-04-28","MNPCA"
"2002-04-21","MNDNR-SCO"
"2003-04-16","MNDNR-SCO"
"2004-04-18","MNDNR-SCO"
"2005-04-13","MNDNR-SCO"
"2006-04-11","MNDNR-SCO"
"2007-04-21","MNDNR-SCO"
"2008-05-04","MNDNR-SCO"
"2009-04-23","MNDNR-SCO"
"2010-04-01","MNDNR-SCO"
"2011-04-24","MNDNR-SCO"
"2012-03-25","MNDNR-SCO"
"2013-05-11","MNDNR-SCO"
"2014-04-29","MNPCA"
"2015-04-12","MNPCA"
"2017-04-05","MNPCA"
"2018-05-04","MNPCA"
"2019-04-25","MNPCA"
"2020-04-20","MNPCA"
"2020-04-24","MNDNR-SCO"
"2022-05-07","MNPCA"
