"Name: Mountain"
"ID: 17000300"
"Ice In Date","Source"
"2004-12-19","MNPCA"
"2007-11-21","MNPCA"
"2015-12-18","MNPCA"
"2017-12-07","MNPCA"
"2018-11-09","MNPCA"
"2022-11-27","MNPCA"
